tweet_id,user_id,text,persona,selected,pool_position,original_index,author_gender,author_ideology,author_partisanship,author_race,author_income,author_education,author_marital_status,author_religiosity,author_age,user_followers_count,user_friends_count,user_statuses_count,user_verified,text_length,word_count,avg_word_length,has_url,has_hashtag,has_mention,has_emoji,sentiment_polarity,sentiment_subjectivity,is_reply,is_retweet,is_quote,engagement_score,user_account_age_days,prompt_style,trial_id,author_political_leaning,author_is_minority,polarization_score,controversy_level,primary_topic,toxicity,severe_toxicity
1015,508,The mainstream media is lying to you. Do your own research! #WakeUp,"male, 25 years old, high_school education, independent, ideology: conservative",0,0,14,male,conservative,independent,white,low,high_school,single,not_religious,25,780,340,1560,0,67,12,4.666666666666667,0,1,0,0,0.0,0.0,0,,0,5.680172609017068,2049,controversial,6,conservative,no,0.5,low,general,0.0,0.0
1012,506,@politician Your policy is absolutely ridiculous and will destroy our country!,"male, 38 years old, high_school education, republican, ideology: very_conservative",0,1,11,male,very_conservative,republican,white,medium,high_school,married,very_religious,38,4560,1890,6780,0,78,11,6.181818181818182,0,0,1,0,0.0,0.0,1,,0,5.308267697401205,3595,controversial,6,very_conservative,no,0.5,low,general,0.0,0.0
1009,505,"We need universal healthcare NOW. It's a human right, not a privilege!","female, 28 years old, college education, democrat, ideology: liberal",0,2,8,female,liberal,democrat,hispanic,low,college,single,not_religious,28,2340,890,4560,0,70,12,4.916666666666667,0,0,0,0,0.0,0.0,0,,0,4.624972813284271,2972,controversial,6,liberal,yes,0.5,low,general,0.0,0.0
1010,505,Just watched the debate. Both sides made some good points actually.,"female, 28 years old, college education, democrat, ideology: liberal",0,3,9,female,liberal,democrat,hispanic,low,college,single,not_religious,28,2340,890,4560,0,67,11,5.181818181818182,0,0,0,0,0.0,0.0,0,,0,3.4657359027997265,2972,controversial,6,liberal,yes,0.5,low,general,0.0,0.0
1012,506,@politician Your policy is absolutely ridiculous and will destroy our country!,"male, 38 years old, high_school education, republican, ideology: very_conservative",0,4,11,male,very_conservative,republican,white,medium,high_school,married,very_religious,38,4560,1890,6780,0,78,11,6.181818181818182,0,0,1,0,0.0,0.0,1,,0,5.308267697401205,3595,controversial,6,very_conservative,no,0.5,low,general,0.0,0.0
1017,509,Climate change is the defining issue of our generation. We must act now!,"female, 31 years old, college education, democrat, ideology: very_liberal",0,5,16,female,very_liberal,democrat,white,medium,college,single,not_religious,31,3210,1450,5890,0,72,13,4.615384615384615,0,0,0,0,0.0,0.0,0,,0,5.5909869805108565,3116,controversial,6,very_liberal,no,0.5,low,general,0.0,0.0
1006,503,Why does everyone keep talking about politics? Can we just enjoy life?,"male, 29 years old, college education, republican, ideology: conservative",0,6,5,male,conservative,republican,white,medium,college,single,very_religious,29,890,420,2100,0,70,12,4.916666666666667,0,0,0,0,0.0,0.0,0,,0,3.951243718581428,2539,controversial,6,conservative,no,0.5,low,general,0.0,0.0
1007,504,RT @scientist: Our latest research on biodiversity loss is now published,"female, 52 years old, graduate education, independent, ideology: moderate",1,7,6,female,moderate,independent,white,high,graduate,divorced,not_religious,52,5670,2300,12450,1,72,11,5.636363636363637,0,0,1,0,0.0,0.0,0,,0,5.41164605185504,3912,controversial,6,moderate,no,0.5,low,general,0.0,0.0
1014,507,Education should be free for everyone. Knowledge is power! #Education,"female, 41 years old, graduate education, democrat, ideology: moderate",0,8,13,female,moderate,democrat,black,medium,graduate,married,somewhat_religious,41,1890,670,3210,0,69,10,6.0,0,1,0,0,0.0,0.0,0,,0,5.062595033026967,2644,controversial,6,moderate,yes,0.5,low,general,0.0,0.0
1013,507,Started meditating daily. Feeling much more centered and peaceful 🧘,"female, 41 years old, graduate education, democrat, ideology: moderate",0,9,12,female,moderate,democrat,black,medium,graduate,married,somewhat_religious,41,1890,670,3210,0,67,10,5.8,0,0,0,0,0.0,0.0,0,,0,4.51085950651685,2644,controversial,6,moderate,yes,0.5,low,general,0.0,0.0
1010,505,Just watched the debate. Both sides made some good points actually.,"female, 28 years old, college education, democrat, ideology: liberal",1,0,9,female,liberal,democrat,hispanic,low,college,single,not_religious,28,2340,890,4560,0,67,11,5.181818181818182,0,0,0,0,0.0,0.0,0,,0,3.4657359027997265,2972,controversial,7,liberal,yes,0.5,low,general,0.0,0.0
1009,505,"We need universal healthcare NOW. It's a human right, not a privilege!","female, 28 years old, college education, democrat, ideology: liberal",0,1,8,female,liberal,democrat,hispanic,low,college,single,not_religious,28,2340,890,4560,0,70,12,4.916666666666667,0,0,0,0,0.0,0.0,0,,0,4.624972813284271,2972,controversial,7,liberal,yes,0.5,low,general,0.0,0.0
1018,509,Trying out this new recipe for vegan tacos tonight 🌮,"female, 31 years old, college education, democrat, ideology: very_liberal",0,2,17,female,very_liberal,democrat,white,medium,college,single,not_religious,31,3210,1450,5890,0,52,10,4.3,0,0,0,1,0.0,0.0,0,,0,4.418840607796598,3116,controversial,7,very_liberal,no,0.5,low,general,0.0,0.0
1002,501,Coffee tastes better in the morning ☕,"female, 34 years old, college education, democrat, ideology: liberal",0,3,1,female,liberal,democrat,white,medium,college,married,not_religious,34,1250,580,3420,0,37,7,4.428571428571429,0,0,0,0,0.0,0.0,0,,0,4.7535901911063645,2840,controversial,7,liberal,no,0.5,low,general,0.0,0.0
1005,503,The economy is doing great! Unemployment at historic lows. #MAGA,"male, 29 years old, college education, republican, ideology: conservative",0,4,4,male,conservative,republican,white,medium,college,single,very_religious,29,890,420,2100,0,64,10,5.5,0,1,0,0,0.0,0.0,0,,0,4.727387818712341,2539,controversial,7,conservative,no,0.5,low,general,0.0,0.0
1005,503,The economy is doing great! Unemployment at historic lows. #MAGA,"male, 29 years old, college education, republican, ideology: conservative",0,5,4,male,conservative,republican,white,medium,college,single,very_religious,29,890,420,2100,0,64,10,5.5,0,1,0,0,0.0,0.0,0,,0,4.727387818712341,2539,controversial,7,conservative,no,0.5,low,general,0.0,0.0
1006,503,Why does everyone keep talking about politics? Can we just enjoy life?,"male, 29 years old, college education, republican, ideology: conservative",0,6,5,male,conservative,republican,white,medium,college,single,very_religious,29,890,420,2100,0,70,12,4.916666666666667,0,0,0,0,0.0,0.0,0,,0,3.951243718581428,2539,controversial,7,conservative,no,0.5,low,general,0.0,0.0
1019,510,God bless America! 🇺🇸 So grateful to live in this great country.,"male, 55 years old, college education, republican, ideology: conservative",0,7,18,male,conservative,republican,white,high,college,married,very_religious,55,6780,3400,15670,1,64,12,4.416666666666667,0,0,0,1,0.0,0.0,0,,0,5.71042701737487,4133,controversial,7,conservative,no,0.5,low,general,0.0,0.0
1008,504,Beautiful sunset today 🌅,"female, 52 years old, graduate education, independent, ideology: moderate",0,8,7,female,moderate,independent,white,high,graduate,divorced,not_religious,52,5670,2300,12450,1,24,4,5.25,0,0,0,1,0.0,0.0,0,,0,5.634789603169249,3912,controversial,7,moderate,no,0.5,low,general,0.0,0.0
1016,508,Amazing concert last night! Best show I've ever seen 🎸,"male, 25 years old, high_school education, independent, ideology: conservative",0,9,15,male,conservative,independent,white,low,high_school,single,not_religious,25,780,340,1560,0,54,10,4.5,0,0,0,1,0.0,0.0,0,,0,5.25227342804663,2049,controversial,7,conservative,no,0.5,low,general,0.0,0.0
1020,510,Anyone else think pineapple on pizza is actually good?,"male, 55 years old, college education, republican, ideology: conservative",0,0,19,male,conservative,republican,white,high,college,married,very_religious,55,6780,3400,15670,1,54,9,5.111111111111111,0,0,0,0,0.0,0.0,0,,0,6.150602768446279,4133,controversial,8,conservative,no,0.5,low,general,0.0,0.0
1017,509,Climate change is the defining issue of our generation. We must act now!,"female, 31 years old, college education, democrat, ideology: very_liberal",0,1,16,female,very_liberal,democrat,white,medium,college,single,not_religious,31,3210,1450,5890,0,72,13,4.615384615384615,0,0,0,0,0.0,0.0,0,,0,5.5909869805108565,3116,controversial,8,very_liberal,no,0.5,low,general,0.0,0.0
1007,504,RT @scientist: Our latest research on biodiversity loss is now published,"female, 52 years old, graduate education, independent, ideology: moderate",0,2,6,female,moderate,independent,white,high,graduate,divorced,not_religious,52,5670,2300,12450,1,72,11,5.636363636363637,0,0,1,0,0.0,0.0,0,,0,5.41164605185504,3912,controversial,8,moderate,no,0.5,low,general,0.0,0.0
1013,507,Started meditating daily. Feeling much more centered and peaceful 🧘,"female, 41 years old, graduate education, democrat, ideology: moderate",0,3,12,female,moderate,democrat,black,medium,graduate,married,somewhat_religious,41,1890,670,3210,0,67,10,5.8,0,0,0,0,0.0,0.0,0,,0,4.51085950651685,2644,controversial,8,moderate,yes,0.5,low,general,0.0,0.0
1004,502,@user123 I completely agree with your point about healthcare reform,"male, 45 years old, graduate education, democrat, ideology: very_liberal",0,4,3,male,very_liberal,democrat,asian,high,graduate,married,somewhat_religious,45,3420,1200,8930,1,67,10,5.8,0,0,1,0,0.0,0.0,1,,0,3.044522437723423,3441,controversial,8,very_liberal,yes,0.5,low,general,0.0,0.0
1004,502,@user123 I completely agree with your point about healthcare reform,"male, 45 years old, graduate education, democrat, ideology: very_liberal",0,5,3,male,very_liberal,democrat,asian,high,graduate,married,somewhat_religious,45,3420,1200,8930,1,67,10,5.8,0,0,1,0,0.0,0.0,1,,0,3.044522437723423,3441,controversial,8,very_liberal,yes,0.5,low,general,0.0,0.0
1006,503,Why does everyone keep talking about politics? Can we just enjoy life?,"male, 29 years old, college education, republican, ideology: conservative",0,6,5,male,conservative,republican,white,medium,college,single,very_religious,29,890,420,2100,0,70,12,4.916666666666667,0,0,0,0,0.0,0.0,0,,0,3.951243718581428,2539,controversial,8,conservative,no,0.5,low,general,0.0,0.0
1019,510,God bless America! 🇺🇸 So grateful to live in this great country.,"male, 55 years old, college education, republican, ideology: conservative",0,7,18,male,conservative,republican,white,high,college,married,very_religious,55,6780,3400,15670,1,64,12,4.416666666666667,0,0,0,1,0.0,0.0,0,,0,5.71042701737487,4133,controversial,8,conservative,no,0.5,low,general,0.0,0.0
1012,506,@politician Your policy is absolutely ridiculous and will destroy our country!,"male, 38 years old, high_school education, republican, ideology: very_conservative",0,8,11,male,very_conservative,republican,white,medium,high_school,married,very_religious,38,4560,1890,6780,0,78,11,6.181818181818182,0,0,1,0,0.0,0.0,1,,0,5.308267697401205,3595,controversial,8,very_conservative,no,0.5,low,general,0.0,0.0
1007,504,RT @scientist: Our latest research on biodiversity loss is now published,"female, 52 years old, graduate education, independent, ideology: moderate",1,9,6,female,moderate,independent,white,high,graduate,divorced,not_religious,52,5670,2300,12450,1,72,11,5.636363636363637,0,0,1,0,0.0,0.0,0,,0,5.41164605185504,3912,controversial,8,moderate,no,0.5,low,general,0.0,0.0
1019,510,God bless America! 🇺🇸 So grateful to live in this great country.,"male, 55 years old, college education, republican, ideology: conservative",1,0,18,male,conservative,republican,white,high,college,married,very_religious,55,6780,3400,15670,1,64,12,4.416666666666667,0,0,0,1,0.0,0.0,0,,0,5.71042701737487,4133,controversial,9,conservative,no,0.5,low,general,0.0,0.0
1007,504,RT @scientist: Our latest research on biodiversity loss is now published,"female, 52 years old, graduate education, independent, ideology: moderate",0,1,6,female,moderate,independent,white,high,graduate,divorced,not_religious,52,5670,2300,12450,1,72,11,5.636363636363637,0,0,1,0,0.0,0.0,0,,0,5.41164605185504,3912,controversial,9,moderate,no,0.5,low,general,0.0,0.0
1003,502,New study shows renewable energy adoption increasing https://example.com/study,"male, 45 years old, graduate education, democrat, ideology: very_liberal",0,2,2,male,very_liberal,democrat,asian,high,graduate,married,somewhat_religious,45,3420,1200,8930,1,78,8,8.875,1,0,0,0,0.0,0.0,0,,0,5.575949103146316,3441,controversial,9,very_liberal,yes,0.5,low,general,0.0,0.0
1013,507,Started meditating daily. Feeling much more centered and peaceful 🧘,"female, 41 years old, graduate education, democrat, ideology: moderate",0,3,12,female,moderate,democrat,black,medium,graduate,married,somewhat_religious,41,1890,670,3210,0,67,10,5.8,0,0,0,0,0.0,0.0,0,,0,4.51085950651685,2644,controversial,9,moderate,yes,0.5,low,general,0.0,0.0
1013,507,Started meditating daily. Feeling much more centered and peaceful 🧘,"female, 41 years old, graduate education, democrat, ideology: moderate",0,4,12,female,moderate,democrat,black,medium,graduate,married,somewhat_religious,41,1890,670,3210,0,67,10,5.8,0,0,0,0,0.0,0.0,0,,0,4.51085950651685,2644,controversial,9,moderate,yes,0.5,low,general,0.0,0.0
1018,509,Trying out this new recipe for vegan tacos tonight 🌮,"female, 31 years old, college education, democrat, ideology: very_liberal",0,5,17,female,very_liberal,democrat,white,medium,college,single,not_religious,31,3210,1450,5890,0,52,10,4.3,0,0,0,1,0.0,0.0,0,,0,4.418840607796598,3116,controversial,9,very_liberal,no,0.5,low,general,0.0,0.0
1020,510,Anyone else think pineapple on pizza is actually good?,"male, 55 years old, college education, republican, ideology: conservative",0,6,19,male,conservative,republican,white,high,college,married,very_religious,55,6780,3400,15670,1,54,9,5.111111111111111,0,0,0,0,0.0,0.0,0,,0,6.150602768446279,4133,controversial,9,conservative,no,0.5,low,general,0.0,0.0
1008,504,Beautiful sunset today 🌅,"female, 52 years old, graduate education, independent, ideology: moderate",0,7,7,female,moderate,independent,white,high,graduate,divorced,not_religious,52,5670,2300,12450,1,24,4,5.25,0,0,0,1,0.0,0.0,0,,0,5.634789603169249,3912,controversial,9,moderate,no,0.5,low,general,0.0,0.0
1009,505,"We need universal healthcare NOW. It's a human right, not a privilege!","female, 28 years old, college education, democrat, ideology: liberal",0,8,8,female,liberal,democrat,hispanic,low,college,single,not_religious,28,2340,890,4560,0,70,12,4.916666666666667,0,0,0,0,0.0,0.0,0,,0,4.624972813284271,2972,controversial,9,liberal,yes,0.5,low,general,0.0,0.0
1007,504,RT @scientist: Our latest research on biodiversity loss is now published,"female, 52 years old, graduate education, independent, ideology: moderate",0,9,6,female,moderate,independent,white,high,graduate,divorced,not_religious,52,5670,2300,12450,1,72,11,5.636363636363637,0,0,1,0,0.0,0.0,0,,0,5.41164605185504,3912,controversial,9,moderate,no,0.5,low,general,0.0,0.0
1003,502,New study shows renewable energy adoption increasing https://example.com/study,"male, 45 years old, graduate education, democrat, ideology: very_liberal",0,0,2,male,very_liberal,democrat,asian,high,graduate,married,somewhat_religious,45,3420,1200,8930,1,78,8,8.875,1,0,0,0,0.0,0.0,0,,0,5.575949103146316,3441,neutral,0,very_liberal,yes,0.5,low,general,0.0,0.0
1013,507,Started meditating daily. Feeling much more centered and peaceful 🧘,"female, 41 years old, graduate education, democrat, ideology: moderate",0,1,12,female,moderate,democrat,black,medium,graduate,married,somewhat_religious,41,1890,670,3210,0,67,10,5.8,0,0,0,0,0.0,0.0,0,,0,4.51085950651685,2644,neutral,0,moderate,yes,0.5,low,general,0.0,0.0
1017,509,Climate change is the defining issue of our generation. We must act now!,"female, 31 years old, college education, democrat, ideology: very_liberal",0,2,16,female,very_liberal,democrat,white,medium,college,single,not_religious,31,3210,1450,5890,0,72,13,4.615384615384615,0,0,0,0,0.0,0.0,0,,0,5.5909869805108565,3116,neutral,0,very_liberal,no,0.5,low,general,0.0,0.0
1001,501,Just finished reading an amazing book about climate change! 📚 Really eye-opening stuff. #ClimateAction,"female, 34 years old, college education, democrat, ideology: liberal",0,3,0,female,liberal,democrat,white,medium,college,married,not_religious,34,1250,580,3420,0,102,14,6.357142857142857,0,1,0,1,0.0,0.0,0,,0,3.87120101090789,2840,neutral,0,liberal,no,0.5,low,general,0.0,0.0
1006,503,Why does everyone keep talking about politics? Can we just enjoy life?,"male, 29 years old, college education, republican, ideology: conservative",1,4,5,male,conservative,republican,white,medium,college,single,very_religious,29,890,420,2100,0,70,12,4.916666666666667,0,0,0,0,0.0,0.0,0,,0,3.951243718581428,2539,neutral,0,conservative,no,0.5,low,general,0.0,0.0
1006,503,Why does everyone keep talking about politics? Can we just enjoy life?,"male, 29 years old, college education, republican, ideology: conservative",0,5,5,male,conservative,republican,white,medium,college,single,very_religious,29,890,420,2100,0,70,12,4.916666666666667,0,0,0,0,0.0,0.0,0,,0,3.951243718581428,2539,neutral,0,conservative,no,0.5,low,general,0.0,0.0
1012,506,@politician Your policy is absolutely ridiculous and will destroy our country!,"male, 38 years old, high_school education, republican, ideology: very_conservative",0,6,11,male,very_conservative,republican,white,medium,high_school,married,very_religious,38,4560,1890,6780,0,78,11,6.181818181818182,0,0,1,0,0.0,0.0,1,,0,5.308267697401205,3595,neutral,0,very_conservative,no,0.5,low,general,0.0,0.0
1013,507,Started meditating daily. Feeling much more centered and peaceful 🧘,"female, 41 years old, graduate education, democrat, ideology: moderate",0,7,12,female,moderate,democrat,black,medium,graduate,married,somewhat_religious,41,1890,670,3210,0,67,10,5.8,0,0,0,0,0.0,0.0,0,,0,4.51085950651685,2644,neutral,0,moderate,yes,0.5,low,general,0.0,0.0
1013,507,Started meditating daily. Feeling much more centered and peaceful 🧘,"female, 41 years old, graduate education, democrat, ideology: moderate",0,8,12,female,moderate,democrat,black,medium,graduate,married,somewhat_religious,41,1890,670,3210,0,67,10,5.8,0,0,0,0,0.0,0.0,0,,0,4.51085950651685,2644,neutral,0,moderate,yes,0.5,low,general,0.0,0.0
1015,508,The mainstream media is lying to you. Do your own research! #WakeUp,"male, 25 years old, high_school education, independent, ideology: conservative",0,9,14,male,conservative,independent,white,low,high_school,single,not_religious,25,780,340,1560,0,67,12,4.666666666666667,0,1,0,0,0.0,0.0,0,,0,5.680172609017068,2049,neutral,0,conservative,no,0.5,low,general,0.0,0.0
1016,508,Amazing concert last night! Best show I've ever seen 🎸,"male, 25 years old, high_school education, independent, ideology: conservative",1,0,15,male,conservative,independent,white,low,high_school,single,not_religious,25,780,340,1560,0,54,10,4.5,0,0,0,1,0.0,0.0,0,,0,5.25227342804663,2049,neutral,1,conservative,no,0.5,low,general,0.0,0.0
1011,506,Tax cuts are the solution to economic growth. Simple economics! 💰,"male, 38 years old, high_school education, republican, ideology: very_conservative",0,1,10,male,very_conservative,republican,white,medium,high_school,married,very_religious,38,4560,1890,6780,0,65,11,5.0,0,0,0,1,0.0,0.0,0,,0,4.787491742782046,3595,neutral,1,very_conservative,no,0.5,low,general,0.0,0.0
1005,503,The economy is doing great! Unemployment at historic lows. #MAGA,"male, 29 years old, college education, republican, ideology: conservative",0,2,4,male,conservative,republican,white,medium,college,single,very_religious,29,890,420,2100,0,64,10,5.5,0,1,0,0,0.0,0.0,0,,0,4.727387818712341,2539,neutral,1,conservative,no,0.5,low,general,0.0,0.0
1004,502,@user123 I completely agree with your point about healthcare reform,"male, 45 years old, graduate education, democrat, ideology: very_liberal",0,3,3,male,very_liberal,democrat,asian,high,graduate,married,somewhat_religious,45,3420,1200,8930,1,67,10,5.8,0,0,1,0,0.0,0.0,1,,0,3.044522437723423,3441,neutral,1,very_liberal,yes,0.5,low,general,0.0,0.0
1003,502,New study shows renewable energy adoption increasing https://example.com/study,"male, 45 years old, graduate education, democrat, ideology: very_liberal",0,4,2,male,very_liberal,democrat,asian,high,graduate,married,somewhat_religious,45,3420,1200,8930,1,78,8,8.875,1,0,0,0,0.0,0.0,0,,0,5.575949103146316,3441,neutral,1,very_liberal,yes,0.5,low,general,0.0,0.0
1019,510,God bless America! 🇺🇸 So grateful to live in this great country.,"male, 55 years old, college education, republican, ideology: conservative",0,5,18,male,conservative,republican,white,high,college,married,very_religious,55,6780,3400,15670,1,64,12,4.416666666666667,0,0,0,1,0.0,0.0,0,,0,5.71042701737487,4133,neutral,1,conservative,no,0.5,low,general,0.0,0.0
1020,510,Anyone else think pineapple on pizza is actually good?,"male, 55 years old, college education, republican, ideology: conservative",0,6,19,male,conservative,republican,white,high,college,married,very_religious,55,6780,3400,15670,1,54,9,5.111111111111111,0,0,0,0,0.0,0.0,0,,0,6.150602768446279,4133,neutral,1,conservative,no,0.5,low,general,0.0,0.0
1018,509,Trying out this new recipe for vegan tacos tonight 🌮,"female, 31 years old, college education, democrat, ideology: very_liberal",0,7,17,female,very_liberal,democrat,white,medium,college,single,not_religious,31,3210,1450,5890,0,52,10,4.3,0,0,0,1,0.0,0.0,0,,0,4.418840607796598,3116,neutral,1,very_liberal,no,0.5,low,general,0.0,0.0
1015,508,The mainstream media is lying to you. Do your own research! #WakeUp,"male, 25 years old, high_school education, independent, ideology: conservative",0,8,14,male,conservative,independent,white,low,high_school,single,not_religious,25,780,340,1560,0,67,12,4.666666666666667,0,1,0,0,0.0,0.0,0,,0,5.680172609017068,2049,neutral,1,conservative,no,0.5,low,general,0.0,0.0
1009,505,"We need universal healthcare NOW. It's a human right, not a privilege!","female, 28 years old, college education, democrat, ideology: liberal",0,9,8,female,liberal,democrat,hispanic,low,college,single,not_religious,28,2340,890,4560,0,70,12,4.916666666666667,0,0,0,0,0.0,0.0,0,,0,4.624972813284271,2972,neutral,1,liberal,yes,0.5,low,general,0.0,0.0
1014,507,Education should be free for everyone. Knowledge is power! #Education,"female, 41 years old, graduate education, democrat, ideology: moderate",0,0,13,female,moderate,democrat,black,medium,graduate,married,somewhat_religious,41,1890,670,3210,0,69,10,6.0,0,1,0,0,0.0,0.0,0,,0,5.062595033026967,2644,neutral,2,moderate,yes,0.5,low,general,0.0,0.0
1015,508,The mainstream media is lying to you. Do your own research! #WakeUp,"male, 25 years old, high_school education, independent, ideology: conservative",0,1,14,male,conservative,independent,white,low,high_school,single,not_religious,25,780,340,1560,0,67,12,4.666666666666667,0,1,0,0,0.0,0.0,0,,0,5.680172609017068,2049,neutral,2,conservative,no,0.5,low,general,0.0,0.0
1001,501,Just finished reading an amazing book about climate change! 📚 Really eye-opening stuff. #ClimateAction,"female, 34 years old, college education, democrat, ideology: liberal",0,2,0,female,liberal,democrat,white,medium,college,married,not_religious,34,1250,580,3420,0,102,14,6.357142857142857,0,1,0,1,0.0,0.0,0,,0,3.87120101090789,2840,neutral,2,liberal,no,0.5,low,general,0.0,0.0
1003,502,New study shows renewable energy adoption increasing https://example.com/study,"male, 45 years old, graduate education, democrat, ideology: very_liberal",0,3,2,male,very_liberal,democrat,asian,high,graduate,married,somewhat_religious,45,3420,1200,8930,1,78,8,8.875,1,0,0,0,0.0,0.0,0,,0,5.575949103146316,3441,neutral,2,very_liberal,yes,0.5,low,general,0.0,0.0
1016,508,Amazing concert last night! Best show I've ever seen 🎸,"male, 25 years old, high_school education, independent, ideology: conservative",0,4,15,male,conservative,independent,white,low,high_school,single,not_religious,25,780,340,1560,0,54,10,4.5,0,0,0,1,0.0,0.0,0,,0,5.25227342804663,2049,neutral,2,conservative,no,0.5,low,general,0.0,0.0
1011,506,Tax cuts are the solution to economic growth. Simple economics! 💰,"male, 38 years old, high_school education, republican, ideology: very_conservative",1,5,10,male,very_conservative,republican,white,medium,high_school,married,very_religious,38,4560,1890,6780,0,65,11,5.0,0,0,0,1,0.0,0.0,0,,0,4.787491742782046,3595,neutral,2,very_conservative,no,0.5,low,general,0.0,0.0
1012,506,@politician Your policy is absolutely ridiculous and will destroy our country!,"male, 38 years old, high_school education, republican, ideology: very_conservative",0,6,11,male,very_conservative,republican,white,medium,high_school,married,very_religious,38,4560,1890,6780,0,78,11,6.181818181818182,0,0,1,0,0.0,0.0,1,,0,5.308267697401205,3595,neutral,2,very_conservative,no,0.5,low,general,0.0,0.0
1010,505,Just watched the debate. Both sides made some good points actually.,"female, 28 years old, college education, democrat, ideology: liberal",0,7,9,female,liberal,democrat,hispanic,low,college,single,not_religious,28,2340,890,4560,0,67,11,5.181818181818182,0,0,0,0,0.0,0.0,0,,0,3.4657359027997265,2972,neutral,2,liberal,yes,0.5,low,general,0.0,0.0
1016,508,Amazing concert last night! Best show I've ever seen 🎸,"male, 25 years old, high_school education, independent, ideology: conservative",0,8,15,male,conservative,independent,white,low,high_school,single,not_religious,25,780,340,1560,0,54,10,4.5,0,0,0,1,0.0,0.0,0,,0,5.25227342804663,2049,neutral,2,conservative,no,0.5,low,general,0.0,0.0
1008,504,Beautiful sunset today 🌅,"female, 52 years old, graduate education, independent, ideology: moderate",0,9,7,female,moderate,independent,white,high,graduate,divorced,not_religious,52,5670,2300,12450,1,24,4,5.25,0,0,0,1,0.0,0.0,0,,0,5.634789603169249,3912,neutral,2,moderate,no,0.5,low,general,0.0,0.0
1012,506,@politician Your policy is absolutely ridiculous and will destroy our country!,"male, 38 years old, high_school education, republican, ideology: very_conservative",1,0,11,male,very_conservative,republican,white,medium,high_school,married,very_religious,38,4560,1890,6780,0,78,11,6.181818181818182,0,0,1,0,0.0,0.0,1,,0,5.308267697401205,3595,neutral,3,very_conservative,no,0.5,low,general,0.0,0.0
1008,504,Beautiful sunset today 🌅,"female, 52 years old, graduate education, independent, ideology: moderate",0,1,7,female,moderate,independent,white,high,graduate,divorced,not_religious,52,5670,2300,12450,1,24,4,5.25,0,0,0,1,0.0,0.0,0,,0,5.634789603169249,3912,neutral,3,moderate,no,0.5,low,general,0.0,0.0
1004,502,@user123 I completely agree with your point about healthcare reform,"male, 45 years old, graduate education, democrat, ideology: very_liberal",0,2,3,male,very_liberal,democrat,asian,high,graduate,married,somewhat_religious,45,3420,1200,8930,1,67,10,5.8,0,0,1,0,0.0,0.0,1,,0,3.044522437723423,3441,neutral,3,very_liberal,yes,0.5,low,general,0.0,0.0
1008,504,Beautiful sunset today 🌅,"female, 52 years old, graduate education, independent, ideology: moderate",0,3,7,female,moderate,independent,white,high,graduate,divorced,not_religious,52,5670,2300,12450,1,24,4,5.25,0,0,0,1,0.0,0.0,0,,0,5.634789603169249,3912,neutral,3,moderate,no,0.5,low,general,0.0,0.0
1018,509,Trying out this new recipe for vegan tacos tonight 🌮,"female, 31 years old, college education, democrat, ideology: very_liberal",0,4,17,female,very_liberal,democrat,white,medium,college,single,not_religious,31,3210,1450,5890,0,52,10,4.3,0,0,0,1,0.0,0.0,0,,0,4.418840607796598,3116,neutral,3,very_liberal,no,0.5,low,general,0.0,0.0
1005,503,The economy is doing great! Unemployment at historic lows. #MAGA,"male, 29 years old, college education, republican, ideology: conservative",0,5,4,male,conservative,republican,white,medium,college,single,very_religious,29,890,420,2100,0,64,10,5.5,0,1,0,0,0.0,0.0,0,,0,4.727387818712341,2539,neutral,3,conservative,no,0.5,low,general,0.0,0.0
1009,505,"We need universal healthcare NOW. It's a human right, not a privilege!","female, 28 years old, college education, democrat, ideology: liberal",0,6,8,female,liberal,democrat,hispanic,low,college,single,not_religious,28,2340,890,4560,0,70,12,4.916666666666667,0,0,0,0,0.0,0.0,0,,0,4.624972813284271,2972,neutral,3,liberal,yes,0.5,low,general,0.0,0.0
1004,502,@user123 I completely agree with your point about healthcare reform,"male, 45 years old, graduate education, democrat, ideology: very_liberal",0,7,3,male,very_liberal,democrat,asian,high,graduate,married,somewhat_religious,45,3420,1200,8930,1,67,10,5.8,0,0,1,0,0.0,0.0,1,,0,3.044522437723423,3441,neutral,3,very_liberal,yes,0.5,low,general,0.0,0.0
1017,509,Climate change is the defining issue of our generation. We must act now!,"female, 31 years old, college education, democrat, ideology: very_liberal",0,8,16,female,very_liberal,democrat,white,medium,college,single,not_religious,31,3210,1450,5890,0,72,13,4.615384615384615,0,0,0,0,0.0,0.0,0,,0,5.5909869805108565,3116,neutral,3,very_liberal,no,0.5,low,general,0.0,0.0
1009,505,"We need universal healthcare NOW. It's a human right, not a privilege!","female, 28 years old, college education, democrat, ideology: liberal",0,9,8,female,liberal,democrat,hispanic,low,college,single,not_religious,28,2340,890,4560,0,70,12,4.916666666666667,0,0,0,0,0.0,0.0,0,,0,4.624972813284271,2972,neutral,3,liberal,yes,0.5,low,general,0.0,0.0
1020,510,Anyone else think pineapple on pizza is actually good?,"male, 55 years old, college education, republican, ideology: conservative",0,0,19,male,conservative,republican,white,high,college,married,very_religious,55,6780,3400,15670,1,54,9,5.111111111111111,0,0,0,0,0.0,0.0,0,,0,6.150602768446279,4133,neutral,4,conservative,no,0.5,low,general,0.0,0.0
